,Unnamed: 0,CourseName,CourseTag,Content,Down-votes,Up-votes,User,label
259,272,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",老师 讲 陕西师范 学生 真懒 课 每次 6个 听 做 老师 教育 ,0,5,网易上海市黄浦区手机网友：,1
260,273,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",老师 讲 真 有趣 ,0,1,网易湖北省宜昌手机网友：,1
261,274,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",老师 讲 有意思 好多 东西 ,0,1,网易上海市闵行区网友：,1
262,275,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",课程 挺 老师 不错 学习 ,0,1,网易湖北省十堰网友：,0
263,277,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",味道 史料 翔实 老师 语音 生动 形象 ,0,1,网易北京市海淀区手机网友：,1
264,278,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",冬 节日 唐诗 中 ,0,0,网易浙江省杭州手机网友&nbsp;有态度网友06UTQ3： ,0
265,279,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",老师 讲 ,0,5,网易上海市闵行区手机网友：,0
266,280,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",中国 课程 外国 课程 感 中国 课堂 学生 低头 写 写 写 外国 老师 写 写 ,0,0,网易湖北省武汉手机网友：,0
267,281,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",祖先 节日 保存 日本 保存 b r 恢复 华夏 中国 日本 强大 百倍 ,0,10,网易上海市徐汇区网友：,1
268,283,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",精彩 风 知识面 宽 ,0,2,网易上海市闵行区网友：,1
269,284,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",老师 知识 渊博 讲 精彩 浩荡 两千年 隋唐 内容 出自 太 ,0,1,网易北京市朝阳区手机网友&nbsp;lifan3： ,1
270,285,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",老师 讲课 精彩 学 东西 浩荡 两千年 隋 唐 内容 都是 出自 太 ,0,0,网易北京市朝阳区手机网友&nbsp;lifan3： ,1
271,286,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",老师 讲 风趣 幽默 值得 学习 ,0,0,网易陕西省西安手机网友：,1
272,287,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",想念 庚哲 老师 ,0,1,网易江苏省南京手机网友：,1
273,288,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",老师 课 百 听 不厌 ,0,1,网易安徽省六安手机网友&nbsp;领导你算个牛 ,1
274,289,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",??啥 回 母校 蹭 课 ,0,4,网易陕西省咸阳手机网友：,0
275,290,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",回 母校 蹭 课 ?? ,0,0,网易陕西省咸阳手机网友：,0
276,291,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",开放 唐人 ,0,0,网易贵州省贵阳手机网友：,1
277,292,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",为数不多 历史 教授 学究 强 几条 街 赞 ,0,1,网易内蒙古自治区呼伦贝尔网友&nbsp;N诺诺： ,1
278,293,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",老师 讲 特别 吸引 听纯 学术 类 接受 ? ? ? ? ? ,0,0,网易陕西省咸阳手机网友：,1
279,294,陕西师范{##大学##}{##公开课##}：隋唐人的日常生活——由小见大的历史,"陕西师范{##大学##},隋唐人,{##中国##}{##大学##}{##视频##}{##公开课##},于赓哲,",专家 务实 ,0,2,网易四川省绵阳手机网友&nbsp;无心的飞雁： ,1
280,295,南京林业{##大学##}{##公开课##}：中西方家具鉴赏,"吕九芳,邵晓峰,中西方家具鉴赏,南京林业{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},",老师 国外 回来 ,0,0,网易福建省手机网友&nbsp;M沐浴阳光M： ,0
281,296,南京林业{##大学##}{##公开课##}：中西方家具鉴赏,"吕九芳,邵晓峰,中西方家具鉴赏,南京林业{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},",讲 民国家具篇 老师 练 读 吭 吭巴巴 ,0,2,网易辽宁省大连网友&nbsp;124032383： ,1
282,297,南京林业{##大学##}{##公开课##}：中西方家具鉴赏,"吕九芳,邵晓峰,中西方家具鉴赏,南京林业{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},",课程 太 讲 背景 几张 照片 解说 内容 历史 文化 文艺复兴 时期 家具 清晰 缺少 时期 家具 家具 市场 讲 史 内容 书 做成 pp t 关联 内容 ,0,2,网易浙江省杭州手机网友：,1
283,298,南京林业{##大学##}{##公开课##}：中西方家具鉴赏,"吕九芳,邵晓峰,中西方家具鉴赏,南京林业{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},",学习 系列 学 东西 感谢 老师 网 易 ,0,4,网易重庆市渝北区网友：,3
284,299,南京林业{##大学##}{##公开课##}：中西方家具鉴赏,"吕九芳,邵晓峰,中西方家具鉴赏,南京林业{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},",学习 系列 学 东西 感谢 老师 网 易 ,0,0,网易重庆市渝北区网友：,3
285,300,南京林业{##大学##}{##公开课##}：中西方家具鉴赏,"吕九芳,邵晓峰,中西方家具鉴赏,南京林业{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},",讲 挺 受益匪浅 ,0,0,网易浙江省杭州手机网友&nbsp;一虾0： ,3
286,301,中央民族{##大学##}{##公开课##}：红楼十二钗评讲,"曹立波,红楼十二钗评讲,中央民族{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},文学,",老师 讲 ,0,0,网易辽宁省铁岭手机网友&nbsp;有态度网友07pwkl： ,1
287,302,中央民族{##大学##}{##公开课##}：红楼十二钗评讲,"曹立波,红楼十二钗评讲,中央民族{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},文学,",一点 奇怪 喜庆 事情 李纨 参与 元妃省 亲 李纨 参与 ,2,4,网易上海市普陀区网友：,0
288,303,中央民族{##大学##}{##公开课##}：红楼十二钗评讲,"曹立波,红楼十二钗评讲,中央民族{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},文学,",探春 生日 三月初二 ,0,2,网易广东省惠州手机网友：,0
289,304,中央民族{##大学##}{##公开课##}：红楼十二钗评讲,"曹立波,红楼十二钗评讲,中央民族{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},文学,",秦可卿 病死 ,0,0,网易北京市丰台区手机网友&nbsp;有态度网友07dc7d： ,0
290,305,中央民族{##大学##}{##公开课##}：红楼十二钗评讲,"曹立波,红楼十二钗评讲,中央民族{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},文学,",秦可卿 药方 政治 密码 说 刘心 武么 ,0,3,网易北京市顺义区手机网友：,0
291,306,中央民族{##大学##}{##公开课##}：红楼十二钗评讲,"曹立波,红楼十二钗评讲,中央民族{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},文学,",心性 讨论 红楼梦 超过 老师 能力 ,0,1,网易贵州省贵阳网友：,1
292,307,中央民族{##大学##}{##公开课##}：红楼十二钗评讲,"曹立波,红楼十二钗评讲,中央民族{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},文学,",不好 四十回 事 事 臆想 填充 讲义 误导 听众 刘心武 稍 强 ,0,5,网易北京市大兴区手机网友&nbsp;zhaoruiqing2008： ,1
293,308,中央民族{##大学##}{##公开课##}：红楼十二钗评讲,"曹立波,红楼十二钗评讲,中央民族{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},文学,",太 浅 显 建议 听 听 台北大学 欧丽娟 教授 讲 红楼 功底 深厚 博学多才 ,1,2,网易河南省郑州手机网友&nbsp;137920644： ,1
294,309,中央民族{##大学##}{##公开课##}：红楼十二钗评讲,"曹立波,红楼十二钗评讲,中央民族{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},文学,",不错 深刻 红楼梦 ,0,1,网易河北省廊坊网友：,0
295,310,中央民族{##大学##}{##公开课##}：红楼十二钗评讲,"曹立波,红楼十二钗评讲,中央民族{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},文学,",课 听 完 讲 太 书 上海 浦东 ,0,16,网易浙江省湖州手机网友：,0
296,311,中央民族{##大学##}{##公开课##}：红楼十二钗评讲,"曹立波,红楼十二钗评讲,中央民族{##大学##},{##中国##}{##大学##}{##视频##}{##公开课##},文学,",听 老师 课 打开 红楼梦 ,0,19,网易安徽省黄山网友&nbsp;海贝05215956： ,1
297,312,西北农林科技{##大学##}{##公开课##}：昆虫分类学导论,"昆虫分类学导论,{##中国##}{##大学##}{##视频##}{##公开课##},花保祯,农学,西北农林科技{##大学##},植物生产,",好看 顶 动物 世界 好看 ,0,0,网易重庆市手机网友：,0
298,313,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",完 节 不造 逻辑 ,0,0,网易广东省东莞网友：,0
299,314,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",35: 20处 幻灯片 错 悖论 第三个 含义 ,0,3,网易广东省东莞网友：,2
300,315,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",天地 立心 生民 立命 往圣 继 绝学 万世开太平 ,0,0,网易四川省资阳网友：,0
301,316,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",尼玛 政治 思简 史 政治 哲学 ,4,4,网易湖南省湘潭网友：,0
302,317,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",西方 政治 哲学 50分钟 中国 传统 政治 哲学 10分钟 马克思 政治 哲学 3分钟 ,0,3,网易江西省南昌手机网友&nbsp;有态度网友06ETjg： ,0
303,318,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",老师 别念 ￣ェ ￣ ,0,4,网易天津市南开区手机网友&nbsp;帝姬斯基： ,1
304,319,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",水平 挺高 讲 挺 ,0,1,网易天津市河东区手机网友：,1
305,321,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",文字 版 ,0,3,网易陕西省西安网友：,2
306,322,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",欧 老师 真 不错 忍 嗓子 讲 ,0,4,网易北京市海淀区网友&nbsp;happyjinwei2013： ,1
307,323,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",课程 下载 硬盘 找 项 功能 ,0,0,网易辽宁省大连网友：,2
308,324,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",喜欢 欧阳 老师 讲课 风格 语言 简练 内容 ,0,0,网易北京市海淀区网友：,1
309,325,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",同意 楼 感觉 越来越 少 握爪 ,0,1,网易广东省深圳手机网友：,0
310,326,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",诚恳 稍 显 官僚 国内 环境 ,0,0,网易重庆市璧山区网友：,0
311,327,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",遗漏 讲 中国 生命 哲学 提到 方东美 东方 哲 讲 义 太 旧 ,1,2,网易湖南省衡阳网友：,1
312,328,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",节 课 意义 ,0,2,网易福建省福州网友：,3
313,329,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",意义 课程 讲 受益 感谢 欧阳康 教授 感谢 华中科技大学 感谢 网易 ,0,0,网易上海市手机网友&nbsp;有态度网友06YTlE： ,3
314,330,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",人文 社会科学 终究 虚 科目 选择 理科 喜欢 人文 社会科学 精神 愉悦 ,0,1,网易福建省福州网友：,3
315,331,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",搞 老欧 讲 ,0,3,网易江苏省南通网友&nbsp;沈弈辰： ,1
316,332,华中科技{##大学##}{##公开课##}：哲学导论,"欧阳康,华中科技{##大学##},哲学导论,{##中国##}{##大学##}{##视频##}{##公开课##},",不错 受益 ,0,3,网易北京市海淀区网友&nbsp;happyjinwei2013： ,3
